StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
5825,7.1,0,3,2,74,4.5,Yes,Yes,59,79,1
5826,8.7,1,3,2,85,4.1,Yes,Yes,83,86,1
5827,8.1,1,3,2,90,4.8,Yes,Yes,78,86,0
5828,7.5,1,1,1,78,4.2,No,No,76,69,1
5829,6.6,0,1,0,81,4.5,Yes,Yes,58,86,1
5830,7.8,0,3,3,85,4.8,Yes,Yes,80,81,0
5831,8.7,1,2,2,73,4.4,No,Yes,72,68,1
5832,8.3,1,3,0,68,4.6,Yes,Yes,78,73,0
5833,6.5,1,2,2,90,4.8,No,Yes,70,68,1
5834,7.4,1,3,0,71,4.4,No,Yes,84,64,0
5835,7.9,2,3,2,80,4.4,Yes,Yes,84,81,0
5836,7.8,1,2,0,82,4.2,No,No,63,72,1
5837,8.2,1,1,0,88,3.9,No,Yes,66,64,1
5838,8.4,0,3,2,87,4.2,Yes,Yes,80,84,0
5839,6.7,1,2,0,78,4.6,No,Yes,73,67,0
5840,8.1,0,2,0,81,4.5,Yes,Yes,80,83,1
5841,8.4,0,2,2,80,3.9,Yes,Yes,76,80,0
5842,8.7,2,3,2,89,4.7,Yes,Yes,70,63,0
5843,8,1,1,1,82,4,No,No,55,74,1
5844,8,1,3,2,90,4.3,Yes,Yes,66,85,0
5845,7.8,1,3,2,87,4.8,Yes,Yes,67,88,0
5846,7.7,0,2,2,69,4.4,Yes,Yes,82,84,1
5847,8.1,2,3,2,90,4.8,Yes,Yes,81,86,0
5848,8.3,2,3,0,86,4.7,Yes,Yes,81,71,0
5849,7.4,1,3,0,78,4.2,No,Yes,71,67,0
5850,8.4,1,1,3,83,4.6,Yes,No,74,62,1
5851,7.9,1,2,1,64,4.2,No,Yes,60,58,1
5852,8.5,1,2,0,70,3.9,Yes,Yes,81,83,0
5853,8.5,1,3,2,90,4.8,Yes,Yes,82,86,0
5854,8.4,1,3,2,85,4.8,Yes,Yes,82,76,0
5855,7.4,1,3,2,70,4.4,No,No,58,70,1
5856,7.4,1,2,1,84,4.4,No,Yes,81,62,1
5857,6.5,0,3,1,70,3.3,Yes,Yes,68,66,0
5858,8,1,1,0,81,4.2,Yes,Yes,72,70,1
5859,6.6,1,2,1,66,4.6,Yes,No,57,70,1
5860,8.5,0,3,0,90,4.5,Yes,Yes,55,62,0
5861,6.8,0,1,2,71,4.2,No,No,70,62,1
5862,7.5,1,1,1,78,4.4,No,Yes,55,69,1
5863,7.8,0,2,0,78,4.4,No,Yes,59,64,0
5864,6.6,0,2,0,83,4.8,Yes,Yes,82,88,0
5865,7.6,1,3,2,77,4.4,No,Yes,55,71,0
5866,6.5,1,1,0,68,4.8,No,Yes,62,66,1
5867,8,2,2,2,85,4.5,Yes,Yes,79,81,1
5868,6.6,1,1,0,76,4.4,No,No,59,70,1
5869,6.7,0,2,0,74,4.2,Yes,Yes,55,68,1
5870,6.7,0,2,0,74,3.6,No,Yes,82,69,0
5871,7.7,1,1,1,89,4.4,No,No,55,63,1
5872,8.1,0,2,2,68,4.8,No,Yes,72,72,1
5873,7.6,0,1,0,66,4,No,No,61,69,1
5874,6.5,1,1,1,75,3.6,No,Yes,60,64,1
5875,7.5,0,1,0,72,3.9,No,Yes,65,70,1
5876,8.6,2,3,2,84,4.8,Yes,Yes,79,87,0
5877,7.5,0,2,0,81,4.3,Yes,Yes,63,61,1
5878,7.8,1,2,0,78,3.7,Yes,Yes,86,64,0
5879,8.3,1,3,2,85,4.7,Yes,Yes,74,78,1
5880,6.9,1,1,1,62,3.5,No,No,55,66,1
5881,6.5,1,1,2,80,4.3,No,Yes,70,77,1
5882,6.5,0,1,1,75,4.5,Yes,Yes,67,81,1
5883,6.9,1,1,0,76,4,No,No,55,66,0
5884,8.1,1,3,1,90,4.8,Yes,Yes,86,83,0
5885,8.4,0,2,3,90,4.3,Yes,Yes,75,84,0
5886,6.5,1,1,0,82,4.4,No,No,71,65,1
5887,7.7,1,1,0,78,3.8,No,Yes,55,61,1
5888,8.1,2,3,2,88,4.7,Yes,Yes,80,87,0
5889,8,0,1,0,72,4.2,No,No,67,67,1
5890,7.5,2,2,1,78,4.4,Yes,Yes,80,86,0
5891,6.9,0,1,0,72,4.4,No,No,55,57,1
5892,8.4,2,3,2,90,4.8,Yes,Yes,77,87,0
5893,7.8,1,3,2,90,4.8,Yes,Yes,80,88,0
5894,8,2,1,2,89,4.2,No,Yes,68,82,1
5895,6.9,1,1,0,76,3.3,No,Yes,71,66,1
5896,7.6,1,1,1,71,4.3,No,No,59,63,1
5897,8,1,3,2,90,4.7,Yes,Yes,76,88,0
5898,8.2,2,2,2,73,4.6,Yes,Yes,83,87,1
5899,6.7,1,1,0,79,4.1,No,Yes,56,70,1
5900,8.5,2,3,2,90,4.8,Yes,Yes,82,87,0
5901,6.8,1,1,0,85,4.3,No,Yes,86,83,0
5902,6.9,0,3,0,89,4.4,Yes,Yes,76,83,0
5903,8.6,1,3,2,90,4.8,Yes,Yes,71,87,0
5904,7.6,0,1,0,76,3.5,Yes,Yes,74,65,0
5905,8,0,3,0,90,3.8,Yes,No,84,80,0
5906,7,0,3,2,90,4.1,Yes,Yes,73,68,1
5907,6.5,1,2,0,76,4.3,Yes,Yes,69,73,1
5908,7.4,1,1,0,75,3.9,No,No,58,60,1
5909,8.3,1,2,3,90,4.8,Yes,Yes,75,86,0
5910,7.5,0,2,1,80,4.7,No,Yes,82,82,0
5911,6.7,1,1,1,66,3.5,Yes,No,86,69,1
5912,8.6,2,3,2,90,4.8,Yes,Yes,75,88,0
5913,8.2,1,3,2,90,4.8,Yes,Yes,80,81,0
5914,7.4,1,1,1,80,4.7,Yes,Yes,68,70,1
5915,7.5,1,1,1,73,3.6,No,Yes,56,62,1
5916,7.5,1,1,0,84,3.7,No,Yes,77,87,1
5917,7.5,0,2,1,83,4.6,No,Yes,55,69,1
5918,7.4,1,1,0,87,4.6,No,No,55,70,1
5919,7.4,0,1,0,65,3.4,No,No,55,62,1
5920,7.7,0,2,1,75,4.8,No,Yes,72,68,1
5921,7.1,1,3,2,88,4,Yes,Yes,78,65,0
5922,6.5,0,1,1,66,4.1,No,No,67,67,1
5923,7.9,1,2,0,76,4.7,Yes,No,78,61,1
5924,7.4,1,1,0,78,4.8,Yes,No,74,80,0
5925,8,0,2,2,79,4.4,No,Yes,55,68,1
5926,7.7,1,2,0,63,4.3,No,No,55,72,1
5927,8.6,1,2,2,83,4,Yes,Yes,65,72,1
5928,7.1,2,3,2,90,4.7,Yes,Yes,70,83,0
5929,6.9,1,3,2,87,4.8,Yes,Yes,71,86,0
5930,6.6,1,1,0,78,4.3,No,Yes,83,70,1
5931,6.8,1,1,0,80,3.6,No,No,66,69,1
5932,7.6,1,2,1,81,3.9,No,No,74,66,1
5933,7.8,2,3,2,90,4.8,Yes,Yes,81,88,0
5934,7.5,1,2,2,86,4.8,Yes,Yes,77,81,0
5935,8.9,2,3,0,90,4.8,Yes,Yes,71,84,0
5936,7.3,1,1,1,78,4.2,Yes,Yes,69,72,1
5937,6.8,1,1,0,82,3.8,No,No,60,65,1
5938,7.3,2,3,2,90,4.5,Yes,Yes,79,84,0
5939,8.5,1,3,1,84,4.3,Yes,Yes,80,82,0
5940,8.1,2,3,2,90,4.6,Yes,Yes,85,88,0
5941,8.4,2,3,2,90,4.7,Yes,Yes,69,88,0
5942,7.7,1,2,2,82,4.8,No,Yes,82,76,0
5943,7.9,1,1,0,85,4.7,No,Yes,56,67,1
5944,8.2,2,3,2,90,4.8,Yes,Yes,71,88,0
5945,7.6,0,1,0,69,3.1,No,No,60,62,1
5946,8.1,0,3,2,84,4.8,Yes,Yes,74,86,1
5947,7.8,0,1,1,84,4.3,Yes,No,67,80,1
5948,8.7,0,1,2,78,4.7,Yes,Yes,67,86,1
5949,8.3,0,3,2,90,4.8,Yes,Yes,87,84,0
5950,8.5,1,3,2,90,4.5,Yes,Yes,76,83,1
5951,7.3,1,1,1,72,4.6,No,Yes,58,70,1
5952,7.4,1,1,1,81,4.2,No,No,82,61,1
5953,7.7,1,3,1,89,4.8,Yes,Yes,88,83,0
5954,7.7,1,1,0,76,3.8,No,No,55,61,1
5955,7.4,1,1,0,85,4.7,Yes,Yes,70,72,1
5956,7.9,1,3,0,81,3.2,No,Yes,74,78,1
5957,7.5,1,2,0,89,4.7,Yes,Yes,85,84,0
5958,7.6,1,2,0,71,3.5,No,Yes,75,70,1
5959,8.3,1,1,0,69,4.5,No,Yes,55,65,1
5960,7.7,1,1,0,64,4.4,No,No,62,63,1
5961,6.5,1,1,0,69,4.5,No,No,55,70,1
5962,8.2,0,2,1,75,4.6,Yes,No,82,72,1
5963,7.4,1,2,1,68,3.5,No,Yes,58,76,1
5964,7.7,1,1,0,90,4.8,No,Yes,79,80,0
5965,8.6,2,3,2,90,4.8,Yes,Yes,88,86,0
5966,7.6,1,2,2,80,4.5,No,Yes,68,86,1
5967,6.6,1,3,2,87,4.8,Yes,Yes,88,83,0
5968,8.4,2,3,2,83,4.6,Yes,Yes,81,87,0
5969,7.5,1,1,0,74,3.7,Yes,Yes,58,67,0
5970,8.3,1,1,0,89,4.5,Yes,Yes,55,70,1
5971,8.8,2,3,2,90,4.8,Yes,Yes,79,84,0
5972,7.6,0,3,0,88,4.6,Yes,No,82,81,0
5973,7.5,1,2,0,83,4.3,No,Yes,56,66,0
5974,7.5,1,2,0,82,4.2,No,Yes,77,64,1
5975,7.6,0,2,1,68,4.3,Yes,Yes,62,74,1
5976,8.4,1,2,1,85,4.8,Yes,No,79,80,1
5977,8,2,2,2,87,4.6,Yes,Yes,70,83,1
5978,8.2,0,3,2,81,4.7,Yes,Yes,73,80,0
5979,8.3,2,3,2,90,4.8,Yes,Yes,85,82,0
5980,7.6,1,1,1,69,4.3,No,No,58,70,1
5981,6.5,1,1,1,72,4.2,No,No,55,57,1
5982,7.5,0,1,0,80,3.9,No,Yes,61,62,1
5983,8.8,2,3,2,90,4.7,Yes,Yes,86,81,0
5984,8.1,2,1,1,81,4,Yes,Yes,73,88,0
5985,7.7,1,1,2,64,4.4,Yes,Yes,61,64,1
5986,8.4,2,3,2,77,4.5,Yes,Yes,74,83,1
5987,7.3,1,1,1,65,3.8,Yes,Yes,61,62,1
5988,8.1,2,3,0,86,4.5,No,Yes,73,83,0
5989,8.4,0,1,1,82,3.6,No,Yes,61,65,0
5990,8.7,1,3,3,90,4.5,Yes,Yes,79,87,0
5991,8.4,0,1,0,77,3.5,No,Yes,55,63,1
5992,6.8,1,1,1,68,4.5,No,Yes,77,67,1
5993,7.7,1,1,0,78,4.3,Yes,Yes,62,69,0
5994,8.3,1,3,2,90,4.8,Yes,Yes,83,83,0
5995,6.5,1,3,0,72,4.6,Yes,Yes,85,69,0
5996,7.9,1,3,2,90,4.8,Yes,Yes,76,70,0
5997,7.5,1,2,0,79,4.2,No,Yes,55,71,1
5998,7.7,1,2,0,78,4,No,Yes,57,68,1
5999,7.7,1,2,0,78,4.5,No,Yes,75,65,1
6000,7.5,0,1,1,82,4.7,No,No,72,70,1
6001,8.2,1,3,3,88,4.8,No,Yes,82,69,0
6002,7.2,1,1,0,61,3.5,No,No,55,69,1
6003,8.1,2,3,2,85,4.5,Yes,Yes,75,67,1
6004,8.3,1,2,1,76,4.2,Yes,Yes,78,80,1
6005,8.2,0,1,0,76,4.3,No,No,77,64,1
6006,7,1,1,1,64,4.1,No,No,58,62,1
6007,7.6,1,2,1,73,4.3,Yes,Yes,76,83,0
6008,6.8,0,1,1,68,3.9,No,No,64,62,1
6009,7.4,1,2,0,65,4.6,No,No,79,68,1
6010,6.5,1,2,0,83,4.6,Yes,Yes,73,65,1
6011,6.6,0,2,1,74,4.6,No,Yes,55,66,1
6012,7.5,0,1,0,80,4.1,No,Yes,62,73,1
6013,7.5,1,2,0,74,4.6,No,Yes,58,75,1
6014,6.7,1,1,0,60,4,No,No,61,62,1
6015,7.9,1,2,0,85,4.1,Yes,Yes,59,64,1
6016,7.3,1,1,1,67,4.2,No,Yes,62,70,1
6017,8.5,2,3,2,88,4.8,Yes,Yes,75,85,0
6018,7.4,1,2,0,76,4.4,Yes,Yes,55,73,1
6019,7.4,0,2,0,72,3.5,No,Yes,67,66,1
6020,8,1,3,2,89,4.8,Yes,Yes,87,80,0
6021,8.1,0,1,1,84,4.6,Yes,No,65,79,1
6022,7.2,0,2,0,77,3.7,No,Yes,55,63,1
6023,7.6,1,1,0,72,4.2,No,Yes,74,69,1
6024,7.8,1,3,0,89,4.6,Yes,Yes,77,88,0
6025,7.6,2,2,1,72,3.9,Yes,No,79,80,1
6026,8,0,1,1,75,4.1,Yes,No,83,64,1
6027,6.5,0,3,2,84,3.9,Yes,Yes,83,88,0
6028,7.1,0,1,1,69,3.7,Yes,No,61,66,1
6029,6.8,1,2,0,82,4.4,Yes,Yes,59,69,0
6030,7.4,1,2,0,69,3.6,No,Yes,55,63,1
6031,7.8,1,2,0,73,4.5,Yes,No,79,61,1
6032,7.6,1,1,0,73,4.2,No,Yes,55,69,1
6033,8.6,2,3,2,90,4.8,Yes,Yes,73,86,0
6034,7.5,2,3,2,90,4.1,No,Yes,63,83,0
6035,8.2,2,3,2,90,4.8,Yes,Yes,81,81,0
6036,6.5,0,1,0,62,4.1,No,No,75,60,1
6037,7.4,1,3,0,88,4.1,Yes,Yes,59,73,1
6038,7.6,1,1,0,74,3.8,No,No,56,67,1
6039,8.1,0,3,2,79,4.3,Yes,Yes,72,83,0
6040,8.1,0,1,2,90,4.7,Yes,Yes,78,74,0
6041,8.8,1,3,2,84,4.2,Yes,Yes,73,82,0
6042,8.2,2,3,2,90,4.8,Yes,Yes,74,85,0
6043,8.4,2,3,2,89,4.8,Yes,Yes,76,85,0
6044,6.5,1,1,0,72,4.7,No,No,58,68,1
6045,7.5,2,1,1,90,4.1,Yes,Yes,71,67,1
6046,7.5,1,3,2,89,4.8,Yes,Yes,61,70,1
6047,8.2,1,3,1,77,4.2,Yes,Yes,70,84,0
6048,7.6,0,1,1,79,4.2,Yes,Yes,55,79,1
6049,6.7,0,1,0,65,4.3,No,Yes,55,58,1
6050,7.8,0,1,0,74,4,No,No,55,63,1
6051,6.6,1,1,0,63,3.7,No,No,59,70,1
6052,8.1,2,3,2,88,4.4,No,No,73,82,0
6053,7.4,0,1,0,79,3.3,No,Yes,58,61,1
6054,7.5,1,1,0,76,4.2,No,No,63,73,1
6055,8.7,1,2,0,69,4.6,Yes,Yes,65,81,0
6056,7.6,1,3,1,79,3.9,Yes,Yes,70,85,0
6057,6.5,0,2,0,74,4.1,No,Yes,55,82,1
6058,7.5,1,3,0,71,4.2,No,Yes,65,67,1
6059,7.9,1,2,1,61,4.2,Yes,Yes,80,71,1
6060,8.9,1,3,1,84,4.8,Yes,Yes,82,81,1
6061,7.5,1,1,0,84,4.3,No,Yes,55,59,1
6062,8.1,2,3,2,89,4.8,Yes,Yes,89,71,1
6063,7.5,1,3,1,73,4,No,Yes,55,68,1
6064,6.7,1,1,0,77,3.8,No,No,55,57,1
6065,8.3,1,2,1,79,4.2,No,No,55,72,1
6066,7.5,1,1,0,78,3.6,No,No,57,68,1
6067,8.3,0,3,1,88,4.2,Yes,Yes,69,86,0
6068,8.4,1,3,2,85,4.6,Yes,Yes,75,67,0
6069,8.1,2,1,3,78,4.2,Yes,Yes,62,67,0
6070,6.9,1,1,0,79,4.7,Yes,No,71,71,1
6071,7.3,1,2,0,80,4.2,No,No,57,69,1
6072,7.5,0,2,0,68,4.1,Yes,Yes,69,58,1
6073,6.7,1,1,0,79,4,No,No,57,57,1
6074,6.8,0,3,1,74,4.5,Yes,Yes,83,69,0
6075,7.5,1,2,0,63,3.4,No,Yes,55,68,1
6076,7.8,2,2,2,65,4.3,Yes,Yes,57,72,1
6077,7.6,1,1,0,72,3.4,No,No,77,67,1
6078,7.7,1,2,1,75,4.6,Yes,Yes,68,70,1
6079,7.7,1,1,1,70,4.6,No,Yes,55,66,1
6080,8.1,1,3,2,80,4.7,No,Yes,67,67,0
6081,8.9,2,3,2,90,4.8,Yes,Yes,83,82,0
6082,8.4,1,3,2,78,4.1,Yes,Yes,75,83,0
6083,8,2,3,2,86,4.7,Yes,Yes,85,85,0
6084,7.4,1,1,1,65,4.5,No,No,55,73,1
6085,7.4,1,2,0,76,4,No,Yes,78,74,1
6086,8.4,0,3,2,77,4.6,Yes,No,63,79,0
6087,8.1,2,3,2,90,4.8,Yes,Yes,89,85,0
6088,7.7,1,1,0,64,4.1,No,No,55,59,1
6089,7.6,1,2,0,72,3.7,No,No,55,64,1
6090,8.3,2,3,2,79,4.4,Yes,Yes,83,85,0
6091,7.6,1,1,0,71,4,No,No,56,58,1
6092,7.5,2,2,2,85,4.6,Yes,Yes,77,88,0
6093,8,1,3,0,90,4.8,Yes,Yes,76,83,0
6094,8.1,1,2,2,77,3.3,Yes,Yes,73,71,1
6095,8.5,1,3,2,89,4,Yes,Yes,68,74,1
6096,8.2,2,2,0,86,4.5,Yes,Yes,55,83,0
6097,8.3,1,3,2,90,4.8,Yes,Yes,79,80,0
6098,7,1,1,1,69,4.6,No,Yes,55,70,1
6099,7.5,1,1,0,72,4.3,No,No,59,65,1
6100,7.6,1,2,2,77,4,Yes,Yes,55,64,1
6101,8.4,2,3,2,90,4.6,Yes,Yes,80,88,0
6102,8,1,1,2,82,4.6,Yes,Yes,63,88,1
6103,7.4,0,3,2,75,4.8,Yes,Yes,76,72,1
6104,7.6,2,3,2,90,4.4,Yes,Yes,77,83,0
6105,6.7,1,1,1,71,4,No,Yes,59,66,1
6106,8.1,2,3,1,79,3.9,Yes,Yes,82,80,0
6107,8.6,2,3,2,90,4.6,Yes,Yes,88,86,0
6108,7.8,0,3,1,87,4.4,Yes,Yes,71,70,1
6109,7.8,1,1,1,75,3.8,No,No,59,63,1
6110,8,1,3,2,87,4.8,Yes,Yes,70,85,1
6111,7.6,1,1,0,69,3.4,Yes,Yes,73,59,1
6112,7.5,2,3,0,87,4.6,Yes,No,80,81,0
6113,8.2,1,3,0,78,4.2,Yes,Yes,60,66,0
6114,8.3,1,3,2,89,4.8,Yes,Yes,79,81,0
6115,7.4,1,1,0,81,3.9,No,Yes,62,69,1
6116,7.5,0,3,2,86,4.4,No,Yes,83,85,1
6117,7.6,1,2,1,64,3.7,No,Yes,63,76,0
6118,7.9,1,3,1,67,4.4,Yes,No,71,77,1
6119,7.5,1,3,0,71,4.7,No,No,73,66,1
6120,7.8,1,3,0,90,3.7,Yes,Yes,71,85,1
6121,8.1,2,3,2,87,4.8,No,Yes,76,82,1
6122,8.1,2,1,0,76,4.3,No,No,67,71,1
6123,7.4,1,1,1,78,4.8,Yes,Yes,72,61,1
6124,7.5,0,1,1,64,3.7,No,Yes,55,66,1
6125,8.2,2,3,2,90,4.8,Yes,Yes,86,83,0
6126,7.5,0,1,0,83,3.8,Yes,Yes,61,67,1
6127,6.5,0,1,1,72,4.5,No,No,55,67,1
6128,7.5,1,3,2,86,4.8,Yes,Yes,71,88,0
6129,7.6,1,1,0,71,4,Yes,Yes,69,88,1
6130,8.1,1,3,2,90,4.8,Yes,Yes,80,88,0
6131,7.5,0,3,1,77,4.8,Yes,Yes,75,83,1
6132,8.7,1,3,1,90,4,Yes,Yes,81,80,0
6133,6.5,0,1,0,74,4.1,Yes,No,66,61,1
6134,8.4,2,3,2,90,4.8,Yes,Yes,73,85,0
6135,8,1,3,3,90,4.8,Yes,Yes,67,84,0
6136,6.5,1,1,1,69,4.2,Yes,No,70,69,0
6137,7.5,1,2,1,68,4,No,No,64,68,1
6138,7.5,1,1,2,78,4.3,Yes,No,58,70,0
6139,7.3,1,1,1,60,4.6,No,Yes,55,61,1
6140,8.1,2,3,2,90,4.8,Yes,Yes,74,88,0
6141,6.9,0,2,0,69,3.4,No,No,66,72,1
6142,7,1,1,1,74,4.4,Yes,Yes,78,71,0
6143,7.9,1,3,3,86,4.5,Yes,Yes,69,67,0
6144,8.3,1,3,2,88,4.7,Yes,Yes,85,80,0
6145,7.7,1,1,0,90,4.6,No,No,73,88,0
6146,7.1,0,3,2,90,4.8,Yes,Yes,74,87,0
6147,8.4,2,3,0,90,4.8,Yes,Yes,58,88,0
6148,8.7,2,3,2,90,4.8,Yes,Yes,78,84,0
6149,7.7,2,3,2,90,4.8,Yes,Yes,82,81,0
6150,8.6,1,1,1,83,4.8,Yes,Yes,75,80,1
6151,8.2,0,3,2,84,4.8,Yes,Yes,56,74,0
6152,8.6,1,1,0,81,4.3,Yes,Yes,55,63,1
6153,7.6,1,2,2,79,4.1,No,No,62,67,1
6154,7.9,1,3,0,83,4.3,No,Yes,55,74,1
6155,6.5,0,1,1,80,3.4,Yes,Yes,60,66,1
6156,8.3,1,3,2,89,4.7,Yes,Yes,69,85,0
6157,7.8,1,2,0,86,4.6,No,Yes,56,66,1
6158,6.9,1,2,1,88,4.6,Yes,Yes,77,86,1
6159,6.9,0,3,1,87,4.6,Yes,Yes,66,75,1
6160,8.2,1,3,2,90,4.7,Yes,Yes,65,84,0
6161,7.7,1,2,1,79,4.6,Yes,Yes,68,70,1
6162,8.3,2,1,2,83,4.8,Yes,Yes,78,83,0
6163,8.5,2,3,2,90,4.8,Yes,Yes,82,83,0
6164,8.4,1,1,0,75,4.8,No,No,64,63,1
6165,7.5,1,2,0,74,4.2,No,No,55,63,1
6166,8.6,1,2,0,75,3.9,Yes,Yes,76,61,0
6167,8.4,2,3,2,90,4.6,Yes,Yes,83,84,0
6168,6.5,0,3,0,81,3.8,No,Yes,59,69,1
6169,6.9,1,1,1,70,4.5,No,No,65,72,1
6170,7.7,1,3,2,76,4.8,No,Yes,68,87,0
6171,8.3,2,1,1,77,4.1,Yes,Yes,72,68,1
6172,8.4,1,3,2,90,4.5,Yes,Yes,77,87,0
6173,7.6,1,1,0,79,3.7,No,Yes,55,65,0
6174,8.6,0,3,2,90,4.8,Yes,No,81,85,0
6175,8.2,0,3,0,87,4.8,Yes,Yes,77,83,0
6176,6.5,1,1,2,85,4.5,Yes,Yes,73,67,0
6177,7.7,2,2,2,90,4.8,Yes,Yes,90,84,0
6178,7.6,1,1,2,85,4.3,No,Yes,60,87,0
6179,7.7,1,3,2,90,4.5,No,Yes,72,88,0
6180,7.6,2,1,1,66,3.7,No,No,64,71,1
6181,8.7,1,2,1,76,4.2,Yes,Yes,75,86,0
6182,6.5,0,2,2,66,4,Yes,Yes,61,65,1
6183,7.6,1,1,0,67,3.6,No,Yes,56,68,1
6184,7.9,1,3,1,82,4.5,Yes,Yes,77,81,0
6185,7.6,1,2,1,79,4.3,No,Yes,75,72,1
6186,7.6,1,3,0,70,3.9,Yes,Yes,85,67,1
6187,8.3,1,2,1,72,4.7,No,Yes,55,71,1
6188,8.8,1,3,2,90,4.8,Yes,Yes,81,84,0
6189,7.6,1,1,1,76,4,No,Yes,83,68,1
6190,7.8,1,1,1,83,4.2,Yes,Yes,64,66,1
6191,7.5,1,2,0,80,4.3,No,No,76,71,1
6192,6.8,0,3,0,70,3.9,Yes,Yes,61,67,1
6193,8.4,1,3,0,85,4.6,Yes,Yes,82,80,0
6194,8.6,1,3,2,90,4.7,Yes,Yes,84,84,0
6195,8.1,2,3,2,90,4.5,Yes,Yes,80,85,0
6196,7.7,1,2,1,68,4.5,No,Yes,56,63,1
6197,6.5,0,1,0,76,4,No,No,58,67,1
6198,7.7,1,1,0,72,4.1,No,No,62,65,0
6199,7.1,2,1,1,81,4.6,Yes,Yes,77,83,1
6200,7.7,2,3,2,76,4.8,Yes,Yes,70,85,0
6201,6.5,2,1,0,76,3.7,Yes,Yes,61,73,1
6202,6.7,0,1,1,64,4.4,No,Yes,57,70,1
6203,8.3,0,3,1,87,3.8,Yes,Yes,55,66,0
6204,8.6,0,3,0,82,4.6,Yes,Yes,75,88,0
6205,8.4,1,3,1,75,4.8,Yes,Yes,79,68,1
6206,8.3,1,1,2,82,4.3,Yes,No,55,83,1
6207,8.4,0,3,2,86,4.8,Yes,Yes,75,86,0
6208,8.5,2,1,2,85,4.7,No,Yes,75,84,0
6209,6.8,0,1,0,70,3.9,No,Yes,78,68,1
6210,7.7,2,2,1,81,4.8,Yes,No,81,86,0
6211,7.4,1,3,0,82,4.1,Yes,Yes,77,87,0
6212,8.7,2,3,2,90,4.8,Yes,Yes,88,84,0
6213,7.7,1,3,0,89,4.6,Yes,Yes,80,83,0
6214,7.4,1,1,1,76,4,Yes,Yes,55,62,1
6215,8.6,1,2,2,73,4.8,Yes,No,76,82,0
6216,8,1,2,1,73,3.8,No,Yes,60,66,1
6217,7.4,0,1,0,65,4.2,No,No,64,67,1
6218,8.1,1,1,0,86,3.8,No,No,78,68,1
6219,6.8,1,1,0,74,4,No,No,66,69,1
6220,7.8,0,3,0,70,4.6,Yes,Yes,70,66,0
6221,7.6,1,1,1,71,4.5,Yes,No,61,72,0
6222,7.8,1,3,1,79,4.2,No,No,81,70,1
6223,8.4,2,3,2,89,4.5,Yes,Yes,82,83,0
6224,6.8,1,2,0,74,4.3,No,Yes,55,67,1
6225,7.5,1,1,2,68,3.9,Yes,Yes,80,78,1
6226,7.4,1,2,1,75,4.6,No,Yes,55,66,1
6227,6.6,1,1,2,72,4.8,No,No,65,66,1
6228,7.5,1,2,1,65,4.1,No,No,58,64,1
6229,7.7,2,3,0,73,4.6,Yes,No,79,57,1
6230,7,1,3,0,74,4.6,Yes,Yes,77,67,1
6231,7.6,1,1,1,65,3.5,No,No,55,58,1
6232,7.7,1,1,2,80,4.5,Yes,Yes,81,83,1
6233,8.6,1,2,2,90,4.8,Yes,Yes,80,87,0
6234,6.5,1,1,1,68,3.9,No,Yes,55,73,1
6235,7.3,2,3,2,90,4.3,Yes,Yes,74,72,1
6236,7.8,1,2,0,81,4.1,No,Yes,55,79,0
6237,7.8,1,3,0,82,3.9,No,No,55,83,1
6238,7.4,1,2,0,78,4.1,No,Yes,71,66,1
6239,8.5,2,3,2,83,4.8,Yes,Yes,76,83,0
6240,8.1,1,3,2,82,4.8,Yes,Yes,80,68,0
6241,8.6,2,2,2,81,4.6,Yes,Yes,83,84,0
6242,8.2,1,1,1,73,3.9,Yes,No,59,71,1
6243,7.4,1,1,1,84,4.1,No,Yes,55,70,1
6244,7.4,1,2,1,83,3.9,No,Yes,58,64,1
6245,8.1,2,3,2,83,4.6,Yes,Yes,83,85,0
6246,8.4,2,3,0,90,4.2,Yes,Yes,82,85,0
6247,8.2,1,3,1,88,4.5,Yes,Yes,80,86,0
6248,8.2,0,2,2,78,4.1,Yes,No,55,63,1
6249,8.1,2,3,2,89,4.5,Yes,Yes,87,88,0
6250,7.5,1,1,0,68,4.1,No,No,55,60,1
6251,7.5,0,1,1,71,4.5,No,Yes,55,67,1
6252,8.2,0,3,2,87,4.8,Yes,No,75,88,0
6253,7.6,0,1,0,80,3.9,No,No,60,71,1
6254,7.5,1,2,0,81,3.6,Yes,Yes,71,87,0
6255,6.6,0,1,1,60,3.9,No,No,64,63,1
6256,6.6,1,1,0,61,3,No,No,67,70,1
6257,8.4,1,3,2,83,4.8,Yes,Yes,71,81,1
6258,8.7,2,3,0,80,4.7,Yes,Yes,80,74,0
6259,7.5,0,1,0,72,4,No,Yes,55,87,1
6260,7.4,1,2,2,69,3.8,No,Yes,57,67,1
6261,7,0,1,0,62,4.7,No,Yes,57,72,1
6262,8,1,2,2,87,4.6,Yes,Yes,70,69,0
6263,8.2,0,1,2,79,4.4,No,Yes,80,73,0
6264,7.8,2,1,1,71,4.3,Yes,Yes,69,68,0
6265,7.5,1,1,1,70,4.1,Yes,Yes,56,63,1
6266,8.7,0,3,0,72,4.7,No,No,55,66,1
